Company_Code,Networth Next Year,Capital Employed,Net Working Capital ,Current Assets ,Total Sales,Retained Earnings,PBDT,PBIT,PBT,PBT_as_%_of_total_income,PAT,CP,Book Value (Adj.) (Unit Curr),EPS (Annualised) (Adjusted) (Unit Curr),APATM (%)[Latest],Creditors Velocity (Days),Total Liabilities,Total Equity,Market Value of Equity,total assets,Cost of Production,Current Ratio,Gross Block 
979,44.43,40.85,5.74,7,9.84,3.88,2.86,2.12,2.1,0.541237113,2.03,2.79,43.33,2.17,71.75,15,40.24,9.36,20.12,9.36,10.02,5.51,14.85
3057,44.71,93.28,88.39,89.8,18.1,0.98,1.78,8.47,1.4,1.428571429,0.97,1.35,59.27,1.09,6.24,0,48.83,7.5,19.43,56.33,4.8,2.75,12.26
71623,44.8,94.29,69.94,110.36,108.39,0.35,13.34,14.51,9.4,26.85714286,7.45,11.39,25.38,5.43,8.77,106,58.25,13.71,0,71.96,88.12,1.27,29.51
3378,45,122.08,73.83,107.69,125.84,0.08,5.6,10.93,4.34,54.25,1.67,2.93,50.1,3.86,1.62,62,77.15,8.01,80.18,85.16,96.98,1.36,64.14
4330,45.04,167.4,19.39,169.2,425.97,16.93,9.16,10.97,0.22,0.012994684,1.77,10.71,62.38,2.49,1.16,115,77.42,7.1,287.69,84.52,424.15,0.96,203.05
68383,45.07,45,0.03,0.04,0.09,0.01,0.02,0.02,0.02,2,0.01,0.01,45.23,0.01,2.7,0,,9.95,0,9.95,0.01,2.08,0
2154,45.13,39.04,9.43,27.2,84.53,0.48,10.97,10.1,10.05,20.9375,6.81,7.73,57.91,10.21,6.19,27,,6.67,0,6.67,70.58,1.72,42.29
81,45.39,114.63,54.2,81.79,176.21,0.39,9.51,14.18,5.05,12.94871795,5.48,9.94,15.61,2.82,4.23,56,47.76,19.41,25.85,67.17,159.64,2.3,89.9
30163,45.44,338.09,21.58,40.67,111.71,0.11,-157.77,-141.01,-165.6,-1505.454545,-165.6,-157.77,21.64,0,-167.77,21,240.08,45,36.99,285.08,112.22,0.37,157.01
21199,45.59,53.02,21.81,33.59,63.86,0.25,6.2,3.97,2.86,11.44,1.93,5.27,42.8,1.89,6.79,83,8.69,10.23,20.86,18.92,48.45,2.09,41.13
6863,45.61,-2.58,-2.91,1.42,0,0.38,-1.57,-1.6,-1.6,-4.210526316,-1.6,-1.57,-0.44,0,0,725,357.68,5.92,178.84,5.92,1.5,14.75,0.33
24481,45.61,52.2,12.19,32.54,47.73,0.19,3.27,2.86,2.24,11.78947368,1.85,2.88,62.7,2.5,6.77,157,5.49,7.11,22.75,12.6,43.84,1.81,19.42
25636,45.69,77.49,63.37,97.5,116.71,0.11,2.29,9.66,0.46,4.181818182,0.39,2.22,8.79,0.22,4.38,130,62.26,17.31,62.59,79.57,90.26,1.44,26.57
4801,45.72,65.08,48.09,62.43,130.25,1.86,5.31,7.03,4.78,2.569892473,4.14,4.67,74.65,7.64,2.42,30,24.49,5.42,7.75,29.91,134.75,1.14,12.54
2078,45.9,132.91,31.91,45.09,55.93,8.25,-2.6,-1.93,-4.11,-0.498181818,-2.49,-0.98,12.55,0,-7.64,53,30.59,7.51,204.61,38.1,59.05,2.64,20.3
12176,45.98,47.48,27.93,65.16,79.91,2.77,6.26,8.48,5.59,2.018050542,4.24,4.91,123.71,12.48,3.73,125,4.82,3.34,30.09,8.16,67.37,1.53,8.34
13996,46.15,120.82,48.83,124.76,221.3,1.07,5.95,8.75,3.04,2.841121495,2.52,5.43,97.2,4.76,0.92,84,71.46,5.08,23.41,76.54,215.47,0.92,86.37
21211,46.18,141.01,112.76,114.04,19.75,0.21,-5.06,-1.87,-5.73,-27.28571429,-5.71,-5.04,11.99,0,-12.4,6,77.98,52.25,47.03,130.23,18.56,1.63,3.4
67280,46.18,18.25,-2.17,271.22,651.64,0.68,21.7,20.36,19.76,29.05882353,12.96,14.9,10.89,8.1,1.47,49,0.82,2,0,2.82,725.03,1.31,14.82
635,46.32,94.6,59.75,100.68,299.84,1.02,13.36,21.29,11.51,11.28431373,7.69,9.54,6.89,1.38,4.83,56,56.39,5.5,84.46,61.89,248.97,1.29,48.76
67906,46.35,107.35,40.79,79.03,218.3,0.07,20.87,20.03,12.01,171.5714286,7.51,16.37,165.85,33.39,3.39,52,68.53,2.25,0,70.78,191.54,0.93,118.4
3926,46.46,61.36,18.77,40.03,101.55,0.45,12.79,10.69,8.37,18.6,5.43,9.85,89.3,11.48,8.91,54,20.43,4.58,51.94,25.01,84.4,1.36,87.75
4809,46.59,65.84,22.96,49.11,120.49,2.6,16.2,14.35,12.41,4.773076923,7.59,11.38,32.93,6.04,6.33,124,25.84,12.15,138.51,37.99,83.75,1.15,59.87
26557,46.59,46.28,14.4,14.7,4.03,0.03,2.08,1.5,1.49,49.66666667,0.94,1.53,64.5,1.35,35.96,0,0.58,6.99,0,7.57,1.69,12.5,32
7354,46.75,45.75,3.25,24.94,25.79,0,5.66,6.07,5.43,0,3.75,3.98,33.06,2.56,20.1,351,29.06,13.84,14.53,13.84,3.49,1.76,2.66
1113,46.79,94.63,12.25,43.21,47.2,1.38,9.64,3.56,-0.48,-0.347826087,-0.35,9.77,14.43,0,-24.63,79,27.3,46.13,46.72,73.43,40.36,0.83,171.35
3725,46.82,90.33,50.32,68.35,152.52,13.97,5.3,7.06,-1.15,-0.082319256,0.13,6.58,91.17,0.23,-12.57,12,40.99,5.41,47.7,46.4,147.69,1.7,76.2
4479,46.84,60.99,9.17,22.74,60.14,0.87,12.39,8.3,6.15,7.068965517,4.54,10.78,72.68,7.14,9.2,43,15.46,6.15,27.98,21.61,45.7,1.1,113.53
16005,46.9,64.25,-7.08,43.96,149.28,2.61,0.96,2.59,-0.48,-0.183908046,-0.65,0.79,75,0,1.18,99,16.38,6.38,0,22.76,137.25,0.87,117.43
3754,47.24,75.19,36.6,63.4,202.5,4.11,9.14,6.3,3.92,0.95377129,2.57,7.79,20.51,1.17,1.16,30,29.81,22.01,0,51.82,202.09,1.35,75.22
4967,47.59,61.25,22.16,25.54,6.46,0,3.61,5.57,3.52,0,2.71,2.8,65.62,3.69,50.36,2255,15.48,6.97,17.08,22.45,0.37,1.67,2.67
2182,47.79,60.75,-12.91,35.63,151.96,0.79,9.46,4.58,2.85,3.607594937,6.34,12.95,32.83,7.04,1.39,42,10.01,9,0,19.01,125.45,1.56,135.61
2808,47.83,162.45,42.08,81.76,151.79,0.85,15.19,4.8,2.22,2.611764706,1.53,14.5,5.89,0.22,7.58,36,31.94,34.1,142.54,66.04,112.63,1.11,193.19
6944,47.83,47.12,46.98,50.41,10.65,0.01,1.8,1.81,1.8,180,1.16,1.16,1.29,0.03,5.88,40,4722.36,36.55,2361.18,36.55,6.8,26.06,0.01
40517,48.03,51.67,42.03,42.21,3.66,0.01,0.16,0.23,0.13,13,0.1,0.13,35.95,0.08,-350.7,2528,3.62,13.36,165.8,16.98,0.51,6.43,0.12
1596,48.2,51.02,13.25,18.73,2.42,0,1.88,1.71,1.68,0,1.64,1.84,644.29,20.89,82.62,5906,0.4,0.79,0,1.19,0.32,2.48,4.34
66223,48.25,56.31,14.04,102.01,331.76,1.56,12.45,15.62,8.17,5.237179487,5.81,10.09,10.77,4.15,1.95,44,41.2,4,0,45.2,307.3,1.44,42.82
3170,48.34,189.98,34.71,41.03,50.77,0.22,2.7,6.52,2.49,11.31818182,1.98,2.19,56.8,0.74,18.52,21,25.28,5.33,7.89,30.61,40.67,3.97,148.6
4346,48.39,61.47,19.31,27.39,6.93,0.03,4.19,4.54,4.11,137,3.6,3.68,43.65,3.49,63.41,0,17.67,10,36,27.67,0.98,1.47,0.43
6805,48.49,55.8,38.92,38.98,0,0.03,-0.01,-0.01,-0.01,-0.333333333,-0.01,-0.01,306.42,0,0,2555,0.01,1.58,0,1.59,0,355.18,0
30178,48.51,48.44,0.18,0.38,0.49,0,0.09,0.09,0.09,0,0.06,0.06,33.89,0.04,7.55,122,92.18,14.29,46.09,14.29,0.25,2.25,0
33370,48.52,50.37,-0.24,3.91,3.26,0.56,0.23,0.49,0.23,0.410714286,0.21,0.21,48.33,0.21,40.58,505,1.97,10.01,0,11.98,2.74,6.77,0
4115,48.65,93.97,38.16,93.97,215.47,1.73,17.19,12.32,7.11,4.10982659,4.62,14.7,13.37,1.3,4.77,59,48.61,32.92,67.64,81.53,190.94,1.18,93.57
6044,48.71,64.17,49.95,71.5,31.64,0,10.88,11.39,10.02,0,6.56,7.42,37.58,5.3,13.12,343,17.64,12.38,0,30.02,9.02,2.2,3.27
14,48.83,39.32,-64.94,32.22,15.25,14.17,-5.79,-1.24,-9.15,-0.645730416,-9.15,-5.79,0.41,0,-1426.49,181,30.1,76.63,29.27,106.73,26.82,0.33,96.33
3708,49.05,46.29,37.52,43.72,10.11,0.36,6.6,6.2,5.91,16.41666667,4.99,5.68,10.43,1.12,37.61,0,92.48,44.38,46.24,44.38,4.61,5.71,9.41
42928,49.13,48.56,38.13,42.28,0.41,1.28,0.87,0.88,0.87,0.6796875,0.6,0.6,24.6,0.3,-58.82,3618,324.16,19.77,162.08,19.77,0.62,6.37,0
35492,49.2,71.15,21.45,40.53,72.81,4.45,8.59,10.64,5.17,1.161797753,2.93,6.35,19.75,1.39,4.09,78,29.67,21,0,50.67,48.52,1.34,40.06
24351,49.31,77.69,65.26,86.27,79.93,1.03,3.13,5.42,2.31,2.242718447,1.59,2.41,933.01,32.07,3.25,30,31.5,0.5,0,32,58.64,1.76,15.87
25502,49.32,82.7,23.57,34.61,68.44,0.72,4.57,4.8,0.3,0.416666667,0.28,4.55,47.67,0.28,0.97,78,32.75,10.18,32.78,42.93,54.83,0.93,82.87
5152,49.4,46.03,31.7,39.76,86.32,2.41,5.46,5.38,4.32,1.79253112,3.44,4.58,38.56,2.83,10.09,12,3.61,11,59.07,14.61,71.63,3.76,41.9
28967,49.49,50.49,-0.92,5.02,29.9,0.46,2.54,-2.12,-2.22,-4.826086957,-1.98,2.78,23.75,0,1.27,67,0.83,20.8,25.67,21.63,27.01,1.71,73.76
2711,49.51,149.06,53.65,94.97,172.27,1.65,-4.48,7.34,-8.64,-5.236363636,-6.66,-2.5,14.01,0,3.49,31,110.27,27.7,20.5,137.97,143.86,1.02,153.06
4159,49.52,66.68,29.85,36.31,54.9,2.06,6.35,7.09,4.23,2.053398058,3.27,5.39,47.36,3.44,9.93,35,20.39,9.5,20.9,29.89,42.86,1.79,31.92
4630,49.79,146.52,13.07,76.72,242.34,0.87,15.93,18.03,5.08,5.83908046,3.45,14.3,117.05,7.67,3.9,52,94.21,4.28,25.52,98.49,214.51,0.65,269.4
7254,49.96,83.78,60.31,127.33,162.24,2.96,10.66,14.32,9.63,3.253378378,6.73,7.76,16.05,2.48,4.62,69,38.2,13.19,49.12,51.39,139.34,1.39,9.04
35848,49.97,114.03,71.99,83.82,127.68,0.73,13.12,15.48,10.19,13.95890411,8.44,11.37,9.72,1.61,1.93,12,66.18,24.6,323.29,90.78,119.18,1.59,44.04
6428,50.5,81.93,10.36,14.96,8.66,0,2.72,5.9,1.58,0,1.43,2.57,49.83,1.43,12.35,15,32.06,10,29.11,42.06,2.27,0.73,29.01
4443,50.51,49.46,29.8,29.92,1.58,0,0.33,0.33,0.33,0,0.28,0.28,141.22,0.81,21.73,0,21.74,3.5,10.87,3.5,0.21,25.75,0.02
4392,50.53,58.93,7.44,10.9,72.87,53.95,46.51,45.04,40.68,0.754031511,35.15,40.98,80.8,48.31,-132.91,35,78.12,7.28,39.06,7.28,59.33,0.55,0.64
6734,50.71,49.29,2.49,5.16,12.75,1.75,7.15,6.77,6.72,3.84,5.04,5.47,,57.97,29.36,13,0.62,0.84,0,1.46,5.34,1.92,35.78
4970,50.73,43.34,21.93,30.13,72.28,1.79,20.95,19.67,18.58,10.37988827,12.06,14.43,118.32,35.85,14.14,19,3.31,3.31,108.43,6.62,51.89,2.64,23.38
4319,50.85,91.75,25.67,53.69,144.67,1.24,11.02,6.64,4.36,3.516129032,2.91,9.57,54.1,3.3,1.62,52,43.24,8.82,32.64,52.06,130.13,1.19,96.49
1860,50.87,115.2,-3.77,30.85,152.91,2.53,18.71,19.92,10.45,4.130434783,18.87,27.13,38.61,23.53,5.99,54,73.12,8.02,28.75,81.14,97.79,0.63,203.63
3056,50.91,48.68,20.45,22.8,34.99,0,4.63,4.31,4.26,0,3.79,4.16,57.84,4.75,27.96,19,41.88,7.56,20.94,7.56,16.29,39.31,39.86
3218,51.04,41.55,35.29,40.53,61.65,1.23,11.64,10.99,10.93,8.886178862,7.22,7.93,32.62,5.72,13.78,35,604,12.62,302,12.62,47.24,6.01,15.86
26241,51.29,50.47,2.7,2.8,6.47,0,0.92,0.82,0.82,0,0.57,0.67,25.82,0.29,9.42,516,230.68,19.55,115.34,19.55,2.07,17.29,0.64
2896,51.64,59.32,22.74,41.57,103.22,0.7,20.84,19.01,16.62,23.74285714,11.54,15.76,7.61,1.95,14.42,30,16.65,4.67,126.93,21.32,78.72,1.72,75.37
3948,51.82,63.27,11.26,21.78,72.56,0.11,5.9,3.45,1.73,15.72727273,1.12,5.29,33.19,0.74,2.03,16,13.16,15.1,12.74,28.26,64.01,1.24,65.29
28331,51.93,88.31,44.06,58.55,37.31,1.89,-1.28,-2.9,-3.3,-1.746031746,-3.3,-1.28,27.17,0,0.6,91,35.32,19.5,11.8,54.82,40.05,1.19,39.16
2947,52.19,51.6,35.73,77.53,131,2.51,51.88,48.72,48.56,19.34661355,32.07,35.39,116.04,71.62,-1.6,44,96.3,4.45,48.15,4.45,86.36,1.69,36.29
7816,52.21,101.64,63.42,119.92,139.29,2.07,2.51,7.34,1.37,0.661835749,1.78,2.92,46.81,1.41,-1.2,106,40.25,12.58,33.94,52.83,122.7,1.25,29.71
40341,52.26,55.65,37.26,41.46,82.28,3.7,1.59,2.55,0.87,0.235135135,0.55,1.27,31.24,0.33,0.92,1,4.14,16.47,59.29,20.61,79.11,1.43,8.31
65789,52.42,53.62,0.15,0.4,7.28,0.43,0.13,0.2,0.13,0.302325581,0.08,0.08,51.03,0.08,2.09,4,1.31,10.25,65.36,11.56,7.03,20.04,0.01
1215,52.85,90.5,29.11,73.38,198.58,3.1,4.61,4.3,-1.92,-0.619354839,-2.51,4.02,31.13,0,0.08,57,29.37,16.83,20.6,46.2,184.36,1.14,167.57
14804,52.99,164.8,-5,29.28,25.4,5.23,-13.11,-16.52,-25.17,-4.812619503,-26.57,-14.51,9.28,0,-44.95,35,88.7,15.84,10.69,104.54,30.09,0.24,89.75
1092,53.13,50.14,11.46,15.31,10.72,0,7.35,6.99,6.99,0,4.8,5.16,126.04,10.89,46.18,12,95.28,3.97,47.64,3.97,1.63,7.1,3.75
4274,53.21,88.39,38.33,61.73,104.79,0.72,2.97,6.1,1.92,2.666666667,1.89,2.94,7.18,0.25,-43.66,73,33.57,14.92,80.53,48.49,95.61,1.24,38.75
3694,53.23,53.45,0.31,0.55,1.5,0.08,0.04,-0.01,-0.01,-0.125,0,0.05,9.54,0,3.07,78,26.44,55.77,13.22,55.77,1.19,29.49,25.57
13673,53.57,67.75,3.18,6.56,29.07,0.19,4.56,-0.1,-0.2,-1.052631579,-3.8,0.96,28.98,0,-23.71,28,12.78,18.78,9.92,31.56,27.01,0.51,61.47
6136,54.09,54.14,12.68,12.69,0,0,-0.01,-0.01,-0.01,0,-0.01,-0.01,37.89,0,0,0,188.62,14.29,94.31,14.29,0,330.86,3.8
1358,54.43,57.36,30.05,41.46,50.43,1.58,4.12,3.23,2.96,1.873417722,1.58,2.74,30.36,0.81,4.04,62,1.53,17.27,21.59,18.8,43.57,3.64,29.38
23176,54.43,82.77,49.91,60.78,15.28,3.25,2.02,2.75,1.62,0.498461538,1.12,1.52,32.69,0.74,12.26,13,26.75,15.19,0,41.94,12.06,3.39,32.48
2108,54.49,96.82,38.27,89.41,184.12,1.98,5.15,4.75,0.57,0.287878788,0.73,5.31,182.74,2.12,1.39,80,35.39,3,68.22,38.39,163.05,1.05,83.89
814,54.58,84.48,-0.45,18.67,102.18,0.57,12.17,13.75,9.42,16.52631579,7.85,10.6,154.71,24.7,2.75,43,29.36,3.1,42.41,32.46,74.66,0.53,93.36
4372,54.83,98.27,54.69,71.94,124.89,0.07,4.26,6.76,2.99,42.71428571,2.19,3.46,3.51,0.15,1.97,34,46.78,14.65,44.25,61.43,106.74,1.58,53.44
1905,54.88,190.22,56.63,134.81,440.5,5.85,-6.78,6.78,-17.15,-2.931623932,-11.74,-1.37,11.04,0,-7.53,40,125.13,5.5,31.79,130.63,422.76,0.82,405.5
31631,55.28,57.81,54.33,67.25,42.52,0,1.18,1.94,1.18,0,1.18,1.18,46.93,1.02,3.77,19,3.71,11.53,0,15.24,80.99,3.36,0
43638,55.28,120.16,97.12,109.67,263.71,0.66,7.72,15.58,7.2,10.90909091,4.67,5.19,2.46,0.2,16.6,7,61.57,23.73,360.7,85.3,250.69,1.64,18
40460,55.34,132.52,47.86,60.89,69.27,5.11,4.38,-0.42,-9.15,-1.790606654,-9.15,4.38,29.6,0,-31.67,40,62.07,23.63,5.91,85.7,74.41,1.19,114.22
1878,55.7,399.18,90.43,272.52,267,19.72,-62.48,-17.46,-70.32,-3.565922921,-47.22,-39.38,67,0,-1.98,312,322.53,11.32,29.04,333.85,214.2,0.92,378.77
4124,55.73,53.04,19.31,30.28,67.32,0.81,11.57,8.39,7.54,9.308641975,5.65,9.68,89.35,10.47,2.26,19,5.42,5.24,37.38,10.66,50.78,2.13,56.01
823,55.81,69.81,55.86,80.94,98.3,0.25,5.75,5.38,4.44,17.76,3.29,4.6,163.95,9.14,-3.66,90,9.41,3.48,26.1,12.89,80.82,2.47,41.74
5283,55.84,110.63,-1.54,2.24,0.07,0,0.04,0.01,0.01,0,0.01,0.04,41.39,0.01,1.15,12812,42.97,13.49,17.19,56.46,0.05,0.29,59.71
4092,56.09,74.85,26.63,93.26,53.31,0.12,7.74,9.98,4.43,36.91666667,2.85,6.16,18.35,0.94,13.83,601,15.67,30.31,87.9,45.98,18.99,1.23,25.02
2003,56.19,60.12,56.34,144.36,398.61,0.03,1.72,1.72,1.72,57.33333333,1.16,1.16,10.4,0.2,0.01,69,4.13,53.76,2991.74,57.89,361.17,1.47,0.02
4888,56.2,125.78,46.4,70.06,214.17,0.29,18.11,18.84,13.91,47.96551724,9.39,13.59,60.2,12.84,5.85,27,81.73,7.32,83.89,89.05,177.4,0.95,79.17
23405,56.28,75.39,39.71,39.78,5.45,1.63,-1.41,-1.49,-1.49,-0.914110429,-1.25,-1.17,68.71,0,24.37,5,73.04,10.9,36.52,10.9,15.76,147.57,0.41
14691,56.4,58.94,22.36,24.36,5.96,0,3.95,1.18,1.18,0,0.5,3.27,1.97,0.02,0.29,0,2.92,22.81,428.21,25.73,3.24,3.71,19.75
4253,56.5,94.81,35.48,56.57,94.28,0.07,16.47,13.86,11.63,166.1428571,7.42,12.26,34.03,4.68,6.64,42,41.72,3.09,158.56,44.81,66.2,1.11,76.62
15928,56.61,52.5,2.47,2.47,4.71,0,4.24,4.23,4.23,0,3.62,3.63,1052.02,72.47,71.48,0,5,0.5,0,0.5,0.42,600.88,0.08
1684,56.62,58.67,0.21,0.21,0,0,-0.02,-0.02,-0.02,0,-0.02,-0.02,11.34,0,0,0,1.96,50,600,51.96,0,885.92,0
19200,56.64,97.38,61.16,105.38,264.91,0.37,12.9,12.1,8.74,23.62162162,5.13,9.29,80.95,7.92,3.64,39,46.88,6.24,0,53.12,245.3,1.23,54.84
41285,56.67,95.12,90.73,95.49,29,0,4.88,7.95,4.86,0,3.27,3.29,1.15,0.06,9.78,15,39.03,24.33,1019.35,63.36,23.75,1.77,0.42
4704,56.7,107.47,47.98,105.46,187.13,1.19,12.2,11.72,5.2,4.369747899,4.02,11.02,41.63,2.93,2.14,80,49.49,12.87,86.12,62.36,154.02,1.11,96
3734,56.74,74.9,57.75,71.73,109.42,1.68,14.42,16.75,12.85,7.648809524,8.28,9.85,95.83,16.16,9.03,10,25.09,5,64.95,30.09,83.55,2.9,16.01
3976,57,93.49,75.14,116.48,16.42,1.28,2.64,2.08,1.54,1.203125,1.44,2.54,41.52,1,10.89,272,38.87,6.5,17.02,45.37,11.15,1.86,25.47
1079,57.01,253.1,110.09,279.96,340.12,56.75,7.46,26.5,2.33,0.041057269,-0.38,4.75,32.85,0,-9.77,228,137.06,28.47,266.05,165.53,276.37,0.73,73.08
2670,57.11,100.72,42.23,62.53,169.5,0.33,17.76,16.37,9.79,29.66666667,7.41,15.38,520.8,72.24,4,28,48.06,0.99,87.76,49.05,148.99,1.11,105.2
67610,57.29,57.51,-8.06,34.65,96.77,1.81,-3.45,-11.6,-12.71,-7.022099448,-12.71,-3.45,4.83,0,3.28,123,8.94,10,0,18.94,104.6,0.95,87.33
23432,57.52,55.5,23.6,24.43,12.63,0,0.23,0.19,0.16,0,0.1,0.17,1.3,0,5.96,0,0.28,42.37,421.58,42.65,11.53,5.8,30.06
1266,57.64,49.45,4.03,18.6,47.17,1.07,16.93,14.26,14.26,13.3271028,9.23,11.9,378.51,66.9,13.76,52,329.94,1.3,164.97,1.3,27.98,1.63,62.27
38923,57.73,65.41,2.77,5.19,1.43,2.74,2.44,2.33,2.32,0.846715328,2.46,2.58,152.63,5.91,33.33,0,4.23,3.73,108.17,7.96,1.48,3.48,16.23
5171,57.95,87.4,53.27,66.11,63.67,3.51,3.87,3.68,2.47,0.703703704,2.13,3.53,64.72,2.4,2.26,22,11.42,8.86,10.85,20.28,56.5,2.52,29.8
4342,58.25,91.9,43,62.93,110.06,15.34,9.72,2.27,-0.2,-0.01303781,1.83,11.75,122.64,3.62,-1.46,18,28.33,5.07,22.18,33.4,112.78,1.66,116.73
1208,58.29,122.42,38.46,82.79,280.57,1.5,1.25,7.07,-3.37,-2.246666667,-3.23,1.39,72.84,0,-6.41,42,58.75,8.74,17.24,67.49,252.8,0.77,225.61
24762,58.29,89,0.01,0.52,2.17,6.21,2.96,2.6,2.59,0.417069243,2.59,2.96,45.6,1.32,0,9,140.16,19.52,70.08,19.52,4.01,0.9,1.41
7919,58.36,59.1,3.38,3.82,0,0,-0.02,-0.07,-0.07,0,-0.07,-0.02,11.7,0,0,3103,0.61,50,66.65,50.61,0.05,118.87,0
4770,58.62,78.22,-8.85,5.44,37.13,0,34.04,33.92,33.92,0,24.9,25.02,55.55,17.19,-26.79,228,19.89,10.5,43.58,30.39,1,1.36,4.58
14517,58.89,33.09,17.05,82.84,70.84,0,11.18,9.77,9.7,0,5.86,7.34,13.42,2.46,-248.59,174,1.07,23.87,28.13,24.94,63.26,1.65,2.95
69690,58.91,88.81,72.56,150.83,533.49,1.44,11.93,16.67,9.42,6.541666667,5.84,8.35,45.74,5.61,1.32,79,35.07,5.21,0,40.28,331.07,1.33,42.28
15374,59.18,74.84,73.94,366.95,473.15,242.56,1.15,2.29,0.7,0.002885884,0.37,0.82,25.69,0.16,0.02,285,15.75,23,157.32,38.75,525.95,1.3,3.82
4416,59.21,80.25,14.08,26.86,17.49,1.57,10.19,5.75,2.48,1.579617834,1.99,9.7,5.57,0.17,5.54,179,22.34,10.4,137,32.74,12.28,2.04,111.74
3759,59.23,78.92,52.38,77.14,112.74,0.42,12.11,12.3,9.62,22.9047619,6.2,8.69,105.38,11.79,5.3,54,25.17,5.07,74.43,30.24,90.55,1.93,38.9
4313,59.26,144.81,41.8,110.15,46.57,0.19,12.84,22.5,11.31,59.52631579,7.1,8.63,63.31,7.89,33.94,192,54.92,9,132.3,63.92,18.18,2.23,9.45
2482,59.37,53.69,10.16,18.56,34.26,2.55,7.56,6.5,6.2,2.431372549,4.67,6.03,66.35,5.79,10.47,46,146.62,8.06,73.31,8.06,26.87,2.22,37.8
25120,59.41,76.55,27.42,42.77,73.22,0.45,23.61,18.06,14.53,32.28888889,8.28,17.36,148.52,24.94,25.94,135,16.15,3.29,0,19.44,44.02,0.89,69.16
768,59.58,470.33,3.78,8.07,7.23,1.12,3.08,4.87,2.43,2.169642857,1.96,2.61,30.6,0.88,63.78,0,20.31,11.16,333.24,31.47,2.02,4.98,-41.19
17714,59.69,59.12,12.62,15.71,3.86,0.76,1.52,1.54,1.51,1.986842105,1.14,1.15,4.39,0.08,22.92,0,93.6,13.41,46.8,13.41,16.18,6.36,0.04
27506,59.9,88.67,46.51,71.71,92.05,0.22,3.65,3.96,1.6,7.272727273,0.93,2.98,49.42,0.69,-0.4,,27.18,12.44,21.96,39.62,79.15,1.46,47.13
1897,60.25,89.39,27,51.37,166.75,11.41,23.37,19.28,16.5,1.446099912,10.79,17.66,172.06,41.84,9.53,49,43.49,2.57,155.24,46.06,141.07,1.65,86.33
4388,60.94,56.81,20.94,52.1,49.05,0.33,11.21,12.97,10.14,30.72727273,7.07,8.14,27.28,3.24,19.38,241,72.88,10.41,36.44,10.41,11.31,1.78,15.44
7935,61.05,60.08,19.41,23.99,74.47,1.06,6.2,5.11,4.93,4.650943396,4.1,5.37,6225.98,459.09,8.36,10,4.91,0.89,0,5.8,66.72,3.52,22.19
451,61.07,80.33,49.48,153.78,514.49,3.82,50.9,51.02,47.32,12.38743455,32.12,35.7,111.42,51.57,7.52,34,18.76,5.29,1607.92,24.05,344.31,1.55,53.47
25454,61.27,65.29,-0.2,0.01,0.85,0,0.02,0.03,0.02,0,0.02,0.02,613.32,0.12,22.58,0,0.14,1,0,1.14,0.71,0.2,0
8002,61.36,136.22,17.39,60.51,103.91,6.96,11.74,17.15,9.58,1.376436782,6.55,8.71,3766.97,545.64,9.54,56,90.85,0.6,73.36,91.45,85.31,1.32,101.74
2262,61.56,96.54,58.16,80.18,58.06,11.23,10.35,6.22,3.96,0.352626892,3.15,9.54,448.89,23.27,0.14,82,34.33,1.35,19.36,35.68,67.86,2.95,100.79
302,61.59,57.8,43.28,77.4,163.44,1.41,11.69,10.99,10.46,7.418439716,6.93,8.16,51.96,6.3,6.17,40,4,10.33,46.02,14.33,144.46,1.77,39.8
1663,61.83,111.16,59.21,84.56,180.1,0.66,8.04,11.61,4.42,6.696969697,2.37,5.99,24.59,0.94,1.58,21,52.96,4.73,51.98,57.69,160.48,1.14,62.83
1470,61.84,90.88,63.82,89.34,93.97,0.37,-4.45,-3.57,-5.92,-16,-3.57,-2.1,40.76,0,0.8,73,25.74,3.01,99.63,28.75,89.83,1.55,31.22
6980,61.9,63.95,14.35,15.21,0.66,0.26,0.22,0.12,0.12,0.461538462,0.09,0.19,2.78,0,7.84,0,2.09,22.25,213.6,24.34,0.92,6.5,0.55
2629,61.97,360.71,45.25,114.06,640.24,22.42,-10.15,-14.62,-20.82,-0.928635147,-20.82,-10.15,2.73,0,1.37,33,23.1,22.43,71.12,45.53,653.41,1.61,534.08
42927,62.02,61.59,17.14,17.21,0,0.95,0.59,0.67,0.59,0.621052632,0.41,0.41,28.4,0.2,0,23,294,21.68,147,21.68,0.16,15.03,0
5822,62.26,71.3,49.07,577.16,0.7,0.1,-1.67,-1.81,-1.82,-18.2,-1.76,-1.61,3.7,0,0,1888382,0.35,38.38,23.03,38.73,0.58,14.67,2.47
20896,62.49,63.73,3.14,3.76,0.48,2.22,-0.88,-1.26,-1.28,-0.576576577,-1.28,-0.88,48.39,0,-3188.89,24,0.29,13.1,35.24,13.39,2.28,8.95,25.68
3197,62.87,63.68,62.17,71.82,13.88,0.05,1.68,1.85,0.79,15.8,0.55,1.44,15.49,0.16,3.9,706,9.33,35.08,5.37,44.41,11.2,12.15,1.51
4534,62.9,87.72,45.46,71.79,65.04,0.2,-4.25,-1.13,-5.65,-28.25,-4.06,-2.66,17,0,-6.97,114,40.3,11.16,127.82,51.46,67.85,1.26,25.44
